Datetime,Close
2026-05-28 15:24:00+00:00,102.33000183105469
2026-05-28 15:25:00+00:00,102.19000244140625
2026-05-28 15:26:00+00:00,101.96499633789062
2026-05-28 15:27:00+00:00,102.18499755859375
2026-05-28 15:28:00+00:00,101.9000015258789
2026-05-28 15:29:00+00:00,101.83999633789062
2026-05-28 15:30:00+00:00,101.98999786376953
2026-05-28 15:31:00+00:00,101.58000183105469
2026-05-28 15:32:00+00:00,101.30000305175781
2026-05-28 15:34:00+00:00,101.4749984741211
2026-05-28 15:35:00+00:00,101.5199966430664
2026-05-28 15:36:00+00:00,101.51000213623047
2026-05-28 15:37:00+00:00,101.50499725341797
2026-05-28 15:38:00+00:00,101.37999725341797
2026-05-28 15:39:00+00:00,101.37449645996094
2026-05-28 15:40:00+00:00,101.52999877929688
2026-05-28 15:41:00+00:00,101.58000183105469
2026-05-28 15:42:00+00:00,101.47000122070312
2026-05-28 15:45:00+00:00,101.48500061035156
2026-05-28 15:46:00+00:00,101.41999816894531
2026-05-28 15:47:00+00:00,101.44000244140625
2026-05-28 15:48:00+00:00,101.49120330810547
2026-05-28 15:49:00+00:00,100.91000366210938
2026-05-28 15:50:00+00:00,100.53500366210938
2026-05-28 15:51:00+00:00,100.27999877929688
2026-05-28 15:52:00+00:00,100.26499938964844
2026-05-28 15:53:00+00:00,100.38999938964844
2026-05-28 15:54:00+00:00,100.45999908447266
2026-05-28 15:55:00+00:00,100.48500061035156
2026-05-28 15:56:00+00:00,100.33999633789062
2026-05-28 15:57:00+00:00,100.48500061035156
2026-05-28 15:58:00+00:00,100.48500061035156
2026-05-28 15:59:00+00:00,100.69999694824219
2026-05-28 16:00:00+00:00,100.54499816894531
2026-05-28 16:01:00+00:00,100.66000366210938
2026-05-28 16:02:00+00:00,100.66000366210938
2026-05-28 16:03:00+00:00,100.66500091552734
2026-05-28 16:04:00+00:00,100.66999816894531
2026-05-28 16:05:00+00:00,100.4000015258789
2026-05-28 16:06:00+00:00,100.27999877929688
2026-05-28 16:07:00+00:00,100.22000122070312
2026-05-28 16:08:00+00:00,100.2145004272461
2026-05-28 16:09:00+00:00,100.08999633789062
2026-05-28 16:10:00+00:00,100.23999786376953
2026-05-28 16:13:00+00:00,100.25
2026-05-28 16:14:00+00:00,100.12999725341797
2026-05-28 16:15:00+00:00,100.31500244140625
2026-05-28 16:16:00+00:00,100.44000244140625
2026-05-28 16:17:00+00:00,100.47000122070312
2026-05-28 16:18:00+00:00,100.48500061035156
2026-05-28 16:20:00+00:00,100.48999786376953
2026-05-28 16:21:00+00:00,100.2699966430664
2026-05-28 16:22:00+00:00,100.33000183105469
2026-05-28 16:23:00+00:00,100.29000091552734
2026-05-28 16:24:00+00:00,100.40750122070312
2026-05-28 16:25:00+00:00,100.36000061035156
2026-05-28 16:26:00+00:00,100.41000366210938
2026-05-28 16:27:00+00:00,100.41000366210938
2026-05-28 16:28:00+00:00,100.31999969482422
2026-05-28 16:29:00+00:00,100.36000061035156
2026-05-28 16:30:00+00:00,100.37999725341797
2026-05-28 16:31:00+00:00,100.69000244140625
2026-05-28 16:32:00+00:00,100.70999908447266
2026-05-28 16:33:00+00:00,100.61000061035156
2026-05-28 16:34:00+00:00,100.72000122070312
2026-05-28 16:35:00+00:00,100.61000061035156
2026-05-28 16:36:00+00:00,100.66500091552734
2026-05-28 16:37:00+00:00,100.69999694824219
2026-05-28 16:38:00+00:00,100.61000061035156
2026-05-28 16:39:00+00:00,100.55999755859375
2026-05-28 16:40:00+00:00,100.5199966430664
2026-05-28 16:41:00+00:00,100.48999786376953
2026-05-28 16:42:00+00:00,100.5199966430664
2026-05-28 16:43:00+00:00,100.51000213623047
2026-05-28 16:44:00+00:00,100.55000305175781
2026-05-28 16:45:00+00:00,100.56999969482422
2026-05-28 16:46:00+00:00,100.67500305175781
2026-05-28 16:47:00+00:00,100.69000244140625
2026-05-28 16:48:00+00:00,100.62999725341797
2026-05-28 16:49:00+00:00,100.7699966430664
2026-05-28 16:50:00+00:00,100.82599639892578
2026-05-28 16:52:00+00:00,100.7699966430664
2026-05-28 16:53:00+00:00,100.7699966430664
2026-05-28 16:54:00+00:00,100.74500274658203
2026-05-28 16:55:00+00:00,100.7249984741211
2026-05-28 16:56:00+00:00,101.08000183105469
2026-05-28 16:57:00+00:00,101.02999877929688
2026-05-28 16:59:00+00:00,101.20999908447266
2026-05-28 17:00:00+00:00,101.68000030517578
2026-05-28 17:01:00+00:00,101.94999694824219
2026-05-28 17:02:00+00:00,102.37999725341797
2026-05-28 17:03:00+00:00,102.46499633789062
2026-05-28 17:04:00+00:00,102.32499694824219
2026-05-28 17:05:00+00:00,102.30000305175781
2026-05-28 17:06:00+00:00,102.2750015258789
2026-05-28 17:07:00+00:00,102.25409698486328
2026-05-28 17:08:00+00:00,102.1449966430664
2026-05-28 17:09:00+00:00,102.07689666748047
2026-05-28 17:10:00+00:00,101.8499984741211
2026-05-28 17:11:00+00:00,101.9000015258789
2026-05-28 17:12:00+00:00,101.98999786376953
2026-05-28 17:13:00+00:00,102.08999633789062
2026-05-28 17:14:00+00:00,101.95999908447266
2026-05-28 17:15:00+00:00,102.05169677734375
2026-05-28 17:16:00+00:00,102.08499908447266
2026-05-28 17:17:00+00:00,102.0999984741211
2026-05-28 17:18:00+00:00,102.1583023071289
2026-05-28 17:19:00+00:00,102.08000183105469
2026-05-28 17:20:00+00:00,102.20999908447266
2026-05-28 17:21:00+00:00,102.1050033569336
2026-05-28 17:22:00+00:00,102.1050033569336
2026-05-28 17:23:00+00:00,102.1050033569336
2026-05-28 17:24:00+00:00,102.0199966430664
2026-05-28 17:25:00+00:00,102.0199966430664
2026-05-28 17:27:00+00:00,102.1050033569336
2026-05-28 17:28:00+00:00,102.07499694824219
2026-05-28 17:29:00+00:00,102.08000183105469
2026-05-28 17:30:00+00:00,102.12999725341797
2026-05-28 17:31:00+00:00,102.1500015258789
2026-05-28 17:32:00+00:00,102.19989776611328
2026-05-28 17:33:00+00:00,102.12000274658203
2026-05-28 17:34:00+00:00,102.23999786376953
2026-05-28 17:35:00+00:00,102.21499633789062
2026-05-28 17:36:00+00:00,102.33000183105469
2026-05-28 17:37:00+00:00,102.30500030517578
2026-05-28 17:38:00+00:00,102.31999969482422
2026-05-28 17:39:00+00:00,102.33499908447266
2026-05-28 17:40:00+00:00,102.20999908447266
2026-05-28 17:41:00+00:00,102.05000305175781
2026-05-28 17:42:00+00:00,101.97000122070312
2026-05-28 17:43:00+00:00,101.91000366210938
2026-05-28 17:44:00+00:00,101.91999816894531
2026-05-28 17:45:00+00:00,101.61000061035156
2026-05-28 17:46:00+00:00,101.71499633789062
2026-05-28 17:47:00+00:00,101.87000274658203
2026-05-28 17:48:00+00:00,101.94000244140625
2026-05-28 17:49:00+00:00,101.80500030517578
2026-05-28 17:50:00+00:00,101.88999938964844
2026-05-28 17:51:00+00:00,101.88999938964844
2026-05-28 17:52:00+00:00,101.875
2026-05-28 17:53:00+00:00,101.78500366210938
2026-05-28 17:54:00+00:00,101.75
2026-05-28 17:55:00+00:00,101.74500274658203
2026-05-28 17:56:00+00:00,101.7300033569336
2026-05-28 17:57:00+00:00,101.7300033569336
2026-05-28 17:58:00+00:00,101.69999694824219
2026-05-28 17:59:00+00:00,101.73999786376953
2026-05-28 18:00:00+00:00,101.79499816894531
2026-05-28 18:01:00+00:00,101.73999786376953
2026-05-28 18:02:00+00:00,101.69999694824219
2026-05-28 18:03:00+00:00,101.69499969482422
2026-05-28 18:04:00+00:00,101.70500183105469
2026-05-28 18:05:00+00:00,101.76000213623047
2026-05-28 18:06:00+00:00,101.80000305175781
2026-05-28 18:07:00+00:00,101.77999877929688
2026-05-28 18:08:00+00:00,101.75
2026-05-28 18:09:00+00:00,101.76499938964844
2026-05-28 18:10:00+00:00,101.67500305175781
2026-05-28 18:11:00+00:00,101.54000091552734
2026-05-28 18:12:00+00:00,101.62999725341797
2026-05-28 18:13:00+00:00,101.70999908447266
2026-05-28 18:14:00+00:00,101.70999908447266
2026-05-28 18:15:00+00:00,101.74500274658203
2026-05-28 18:16:00+00:00,101.80000305175781
2026-05-28 18:17:00+00:00,101.81999969482422
2026-05-28 18:18:00+00:00,101.87999725341797
2026-05-28 18:19:00+00:00,101.80000305175781
2026-05-28 18:21:00+00:00,101.80000305175781
2026-05-28 18:22:00+00:00,101.81999969482422
2026-05-28 18:24:00+00:00,101.77999877929688
2026-05-28 18:25:00+00:00,101.81500244140625
2026-05-28 18:26:00+00:00,101.83000183105469
2026-05-28 18:27:00+00:00,101.83000183105469
2026-05-28 18:30:00+00:00,101.80999755859375
2026-05-28 18:31:00+00:00,101.7750015258789
2026-05-28 18:32:00+00:00,101.76499938964844
2026-05-28 18:34:00+00:00,101.76499938964844
2026-05-28 18:35:00+00:00,101.80999755859375
2026-05-28 18:37:00+00:00,101.7750015258789
2026-05-28 18:40:00+00:00,101.75
2026-05-28 18:41:00+00:00,101.80000305175781
2026-05-28 18:42:00+00:00,101.75
2026-05-28 18:43:00+00:00,101.81999969482422
2026-05-28 18:44:00+00:00,101.79499816894531
2026-05-28 18:46:00+00:00,101.76100158691406
2026-05-28 18:47:00+00:00,101.79499816894531
2026-05-28 18:48:00+00:00,101.79499816894531
2026-05-28 18:49:00+00:00,101.7699966430664
2026-05-28 18:50:00+00:00,101.83999633789062
2026-05-28 18:51:00+00:00,101.8949966430664
2026-05-28 18:53:00+00:00,101.83499908447266
2026-05-28 18:54:00+00:00,101.83999633789062
2026-05-28 18:55:00+00:00,101.83999633789062
2026-05-28 18:56:00+00:00,101.83999633789062
2026-05-28 18:57:00+00:00,101.90499877929688
2026-05-28 18:58:00+00:00,101.87000274658203
2026-05-28 18:59:00+00:00,101.8499984741211
2026-05-28 19:00:00+00:00,101.8550033569336
2026-05-28 19:01:00+00:00,101.8499984741211
2026-05-28 19:02:00+00:00,101.87000274658203
2026-05-28 19:03:00+00:00,101.93000030517578
2026-05-28 19:04:00+00:00,101.91500091552734
2026-05-28 19:05:00+00:00,101.8499984741211
2026-05-28 19:06:00+00:00,102.0199966430664
2026-05-28 19:07:00+00:00,101.9000015258789
2026-05-28 19:08:00+00:00,101.82499694824219
2026-05-28 19:09:00+00:00,101.83000183105469
2026-05-28 19:11:00+00:00,101.77999877929688
2026-05-28 19:12:00+00:00,101.68000030517578
2026-05-28 19:13:00+00:00,101.76499938964844
2026-05-28 19:16:00+00:00,101.95819854736328
2026-05-28 19:19:00+00:00,101.97000122070312
2026-05-28 19:20:00+00:00,101.97000122070312
2026-05-28 19:21:00+00:00,101.87000274658203
2026-05-28 19:22:00+00:00,101.79499816894531
2026-05-28 19:26:00+00:00,101.99500274658203
2026-05-28 19:27:00+00:00,102.0199966430664
2026-05-28 19:28:00+00:00,102.02999877929688
2026-05-28 19:29:00+00:00,102.12000274658203
2026-05-28 19:30:00+00:00,101.9800033569336
2026-05-28 19:31:00+00:00,101.91999816894531
2026-05-28 19:32:00+00:00,101.91500091552734
2026-05-28 19:33:00+00:00,101.9800033569336
2026-05-28 19:34:00+00:00,101.92500305175781
2026-05-28 19:35:00+00:00,101.84500122070312
2026-05-28 19:36:00+00:00,101.84500122070312
2026-05-28 19:37:00+00:00,101.7699966430664
2026-05-28 19:38:00+00:00,101.77999877929688
2026-05-28 19:39:00+00:00,101.80000305175781
2026-05-28 19:40:00+00:00,101.79000091552734
2026-05-28 19:41:00+00:00,101.8239974975586
2026-05-28 19:42:00+00:00,101.8499984741211
2026-05-28 19:43:00+00:00,101.69000244140625
2026-05-28 19:44:00+00:00,101.66000366210938
2026-05-28 19:45:00+00:00,101.54000091552734
2026-05-28 19:46:00+00:00,101.53500366210938
2026-05-28 19:47:00+00:00,101.5
2026-05-28 19:48:00+00:00,101.5
2026-05-28 19:49:00+00:00,101.48999786376953
2026-05-28 19:50:00+00:00,101.44000244140625
2026-05-28 19:51:00+00:00,101.38999938964844
2026-05-28 19:52:00+00:00,101.3499984741211
2026-05-28 19:53:00+00:00,101.40499877929688
2026-05-28 19:54:00+00:00,101.48999786376953
2026-05-28 19:55:00+00:00,101.47000122070312
2026-05-28 19:56:00+00:00,101.46499633789062
2026-05-28 19:57:00+00:00,101.51000213623047
2026-05-28 19:58:00+00:00,101.48999786376953
2026-05-28 19:59:00+00:00,101.55000305175781
2026-05-29 13:30:00+00:00,101.54499816894531
2026-05-29 13:31:00+00:00,101.2249984741211
2026-05-29 13:32:00+00:00,101.26000213623047
2026-05-29 13:33:00+00:00,101.05000305175781
2026-05-29 13:34:00+00:00,100.8499984741211
2026-05-29 13:35:00+00:00,100.9800033569336
2026-05-29 13:40:00+00:00,101.43499755859375
2026-05-29 13:41:00+00:00,101.18789672851562
2026-05-29 13:43:00+00:00,101.56500244140625
2026-05-29 13:44:00+00:00,101.56500244140625
2026-05-29 13:45:00+00:00,101.66999816894531
2026-05-29 13:46:00+00:00,101.44000244140625
2026-05-29 13:47:00+00:00,101.63999938964844
2026-05-29 13:48:00+00:00,101.6449966430664
2026-05-29 13:49:00+00:00,101.83499908447266
2026-05-29 13:50:00+00:00,101.69999694824219
2026-05-29 13:52:00+00:00,101.57009887695312
2026-05-29 13:53:00+00:00,101.95999908447266
2026-05-29 13:54:00+00:00,101.94999694824219
2026-05-29 13:55:00+00:00,101.94499969482422
2026-05-29 13:56:00+00:00,102.0250015258789
2026-05-29 13:57:00+00:00,102.0199966430664
2026-05-29 13:58:00+00:00,101.94499969482422
2026-05-29 13:59:00+00:00,101.94999694824219
2026-05-29 14:00:00+00:00,102.00499725341797
2026-05-29 14:01:00+00:00,101.86000061035156
2026-05-29 14:02:00+00:00,101.74500274658203
2026-05-29 14:03:00+00:00,101.70999908447266
2026-05-29 14:04:00+00:00,101.86000061035156
2026-05-29 14:05:00+00:00,101.8550033569336
2026-05-29 14:06:00+00:00,101.96109771728516
2026-05-29 14:07:00+00:00,102.19499969482422
2026-05-29 14:08:00+00:00,102.33999633789062
2026-05-29 14:09:00+00:00,102.46990203857422
2026-05-29 14:11:00+00:00,102.45999908447266
2026-05-29 14:13:00+00:00,102.16999816894531
2026-05-29 14:15:00+00:00,102.10009765625
2026-05-29 14:16:00+00:00,102.04000091552734
2026-05-29 14:17:00+00:00,101.98750305175781
2026-05-29 14:18:00+00:00,101.9000015258789
2026-05-29 14:19:00+00:00,101.94999694824219
2026-05-29 14:20:00+00:00,102.00479888916016
2026-05-29 14:21:00+00:00,102.16000366210938
2026-05-29 14:22:00+00:00,102.11499786376953
2026-05-29 14:23:00+00:00,102.06999969482422
2026-05-29 14:24:00+00:00,102.05000305175781
2026-05-29 14:25:00+00:00,102.0999984741211
2026-05-29 14:26:00+00:00,102.05999755859375
2026-05-29 14:27:00+00:00,102.12999725341797
2026-05-29 14:28:00+00:00,102.16999816894531
2026-05-29 14:30:00+00:00,102.01000213623047
2026-05-29 14:31:00+00:00,101.97000122070312
2026-05-29 14:32:00+00:00,101.88999938964844
2026-05-29 14:34:00+00:00,101.87000274658203
2026-05-29 14:35:00+00:00,101.875
2026-05-29 14:36:00+00:00,101.9800033569336
2026-05-29 14:38:00+00:00,101.9800033569336
2026-05-29 14:39:00+00:00,102.1500015258789
2026-05-29 14:40:00+00:00,102.12000274658203
2026-05-29 14:41:00+00:00,102.16999816894531
2026-05-29 14:42:00+00:00,102.1500015258789
2026-05-29 14:43:00+00:00,102.26000213623047
2026-05-29 14:44:00+00:00,102.19000244140625
2026-05-29 14:46:00+00:00,102.0988998413086
2026-05-29 14:47:00+00:00,102.19999694824219
2026-05-29 14:48:00+00:00,102.16000366210938
2026-05-29 14:49:00+00:00,101.93000030517578
2026-05-29 14:50:00+00:00,102.05999755859375
2026-05-29 14:51:00+00:00,102.04000091552734
2026-05-29 14:52:00+00:00,102.06500244140625
2026-05-29 14:53:00+00:00,102.1500015258789
2026-05-29 14:54:00+00:00,102.23999786376953
2026-05-29 14:56:00+00:00,102.29000091552734
2026-05-29 14:57:00+00:00,102.18499755859375
2026-05-29 14:58:00+00:00,102.30000305175781
2026-05-29 14:59:00+00:00,102.04499816894531
2026-05-29 15:01:00+00:00,102.12000274658203
2026-05-29 15:02:00+00:00,102.04000091552734
2026-05-29 15:06:00+00:00,102.01499938964844
2026-05-29 15:07:00+00:00,101.80000305175781
2026-05-29 15:08:00+00:00,101.75
2026-05-29 15:10:00+00:00,101.81999969482422
2026-05-29 15:11:00+00:00,101.9000015258789
2026-05-29 15:12:00+00:00,101.91999816894531
2026-05-29 15:13:00+00:00,101.875
2026-05-29 15:15:00+00:00,102.0
2026-05-29 15:17:00+00:00,101.91000366210938
2026-05-29 15:19:00+00:00,101.91940307617188
2026-05-29 15:20:00+00:00,101.91999816894531
2026-05-29 15:21:00+00:00,101.94999694824219
2026-05-29 15:22:00+00:00,102.02999877929688
2026-05-29 15:23:00+00:00,102.22000122070312
2026-05-29 15:24:00+00:00,102.22000122070312
2026-05-29 15:25:00+00:00,102.29000091552734
2026-05-29 15:27:00+00:00,102.08200073242188
2026-05-29 15:28:00+00:00,102.19000244140625
2026-05-29 15:31:00+00:00,102.1050033569336
2026-05-29 15:33:00+00:00,102.16000366210938
2026-05-29 15:38:00+00:00,102.18000030517578
2026-05-29 15:39:00+00:00,102.27999877929688
2026-05-29 15:40:00+00:00,102.10749816894531
2026-05-29 15:43:00+00:00,102.1050033569336
2026-05-29 15:44:00+00:00,102.01000213623047
2026-05-29 15:46:00+00:00,101.9800033569336
2026-05-29 15:47:00+00:00,101.97000122070312
2026-05-29 15:49:00+00:00,101.86000061035156
2026-05-29 15:50:00+00:00,101.80999755859375
2026-05-29 15:52:00+00:00,101.80999755859375
2026-05-29 15:53:00+00:00,101.83999633789062
2026-05-29 15:54:00+00:00,101.88500213623047
2026-05-29 15:58:00+00:00,101.91500091552734
2026-05-29 15:59:00+00:00,102.01000213623047
2026-05-29 16:00:00+00:00,101.98999786376953
2026-05-29 16:05:00+00:00,102.05500030517578
2026-05-29 16:06:00+00:00,102.08999633789062
2026-05-29 16:07:00+00:00,102.12000274658203
2026-05-29 16:08:00+00:00,102.11000061035156
2026-05-29 16:09:00+00:00,102.11000061035156
2026-05-29 16:10:00+00:00,102.11499786376953
2026-05-29 16:11:00+00:00,102.08999633789062
2026-05-29 16:13:00+00:00,102.0999984741211
2026-05-29 16:14:00+00:00,102.13999938964844
2026-05-29 16:15:00+00:00,102.18000030517578
2026-05-29 16:16:00+00:00,102.06999969482422
2026-05-29 16:17:00+00:00,102.20999908447266
2026-05-29 16:18:00+00:00,102.2301025390625
2026-05-29 16:19:00+00:00,102.30999755859375
2026-05-29 16:20:00+00:00,102.25
2026-05-29 16:21:00+00:00,102.29000091552734
2026-05-29 16:23:00+00:00,102.29000091552734
2026-05-29 16:24:00+00:00,102.20500183105469
2026-05-29 16:26:00+00:00,102.20999908447266
2026-05-29 16:29:00+00:00,102.09500122070312
2026-05-29 16:31:00+00:00,102.33499908447266
2026-05-29 16:32:00+00:00,102.2300033569336
2026-05-29 16:33:00+00:00,102.2249984741211
2026-05-29 16:34:00+00:00,102.2249984741211
2026-05-29 16:35:00+00:00,102.33989715576172
2026-05-29 16:36:00+00:00,102.25
2026-05-29 16:37:00+00:00,102.2300033569336
2026-05-29 16:38:00+00:00,102.12999725341797
2026-05-29 16:39:00+00:00,102.19000244140625
2026-05-29 16:42:00+00:00,102.0199966430664
2026-05-29 16:46:00+00:00,102.16500091552734
2026-05-29 16:47:00+00:00,102.15499877929688
2026-05-29 16:50:00+00:00,102.0999984741211
2026-05-29 16:51:00+00:00,102.05500030517578
2026-05-29 16:52:00+00:00,102.05509948730469
2026-05-29 16:57:00+00:00,101.93000030517578
2026-05-29 16:58:00+00:00,102.04000091552734
2026-05-29 16:59:00+00:00,102.04000091552734
2026-05-29 17:01:00+00:00,102.04499816894531
2026-05-29 17:04:00+00:00,102.02999877929688
2026-05-29 17:05:00+00:00,101.97000122070312
2026-05-29 17:06:00+00:00,101.99500274658203
2026-05-29 17:07:00+00:00,101.99500274658203
2026-05-29 17:08:00+00:00,101.86499786376953
2026-05-29 17:10:00+00:00,101.82499694824219
2026-05-29 17:12:00+00:00,101.88999938964844
2026-05-29 17:13:00+00:00,101.79000091552734
2026-05-29 17:15:00+00:00,101.76000213623047
2026-05-29 17:16:00+00:00,101.83499908447266
2026-05-29 17:17:00+00:00,101.83499908447266
2026-05-29 17:19:00+00:00,101.91000366210938
2026-05-29 17:20:00+00:00,101.96499633789062
2026-05-29 17:21:00+00:00,101.97000122070312
2026-05-29 17:22:00+00:00,101.9800033569336
2026-05-29 17:24:00+00:00,102.00499725341797
2026-05-29 17:25:00+00:00,101.97000122070312
2026-05-29 17:26:00+00:00,102.0
2026-05-29 17:28:00+00:00,102.12999725341797
2026-05-29 17:29:00+00:00,102.09500122070312
2026-05-29 17:30:00+00:00,102.11499786376953
2026-05-29 17:32:00+00:00,102.16000366210938
2026-05-29 17:33:00+00:00,102.19999694824219
2026-05-29 17:34:00+00:00,102.19999694824219
2026-05-29 17:36:00+00:00,102.18000030517578
2026-05-29 17:37:00+00:00,102.11499786376953
2026-05-29 17:38:00+00:00,102.08499908447266
2026-05-29 17:39:00+00:00,102.06500244140625
2026-05-29 17:40:00+00:00,102.11000061035156
2026-05-29 17:41:00+00:00,102.1050033569336
2026-05-29 17:43:00+00:00,102.1449966430664
2026-05-29 17:45:00+00:00,102.18499755859375
2026-05-29 17:49:00+00:00,102.23999786376953
2026-05-29 17:51:00+00:00,102.26000213623047
2026-05-29 17:52:00+00:00,102.20999908447266
2026-05-29 17:53:00+00:00,102.16010284423828
2026-05-29 17:54:00+00:00,102.26000213623047
2026-05-29 17:55:00+00:00,102.26000213623047
2026-05-29 17:57:00+00:00,102.31500244140625
2026-05-29 17:58:00+00:00,102.29000091552734
2026-05-29 17:59:00+00:00,102.27999877929688
2026-05-29 18:00:00+00:00,102.25499725341797
2026-05-29 18:01:00+00:00,102.18000030517578
2026-05-29 18:03:00+00:00,102.16500091552734
2026-05-29 18:04:00+00:00,102.08000183105469
2026-05-29 18:05:00+00:00,102.08000183105469
2026-05-29 18:06:00+00:00,101.94000244140625
2026-05-29 18:08:00+00:00,101.87000274658203
2026-05-29 18:09:00+00:00,101.92500305175781
2026-05-29 18:10:00+00:00,101.98500061035156
2026-05-29 18:13:00+00:00,102.05000305175781
2026-05-29 18:14:00+00:00,101.98989868164062
2026-05-29 18:15:00+00:00,101.98999786376953
2026-05-29 18:16:00+00:00,101.98999786376953
2026-05-29 18:17:00+00:00,101.98999786376953
2026-05-29 18:18:00+00:00,102.08000183105469
2026-05-29 18:21:00+00:00,101.94999694824219
2026-05-29 18:22:00+00:00,101.95500183105469
2026-05-29 18:23:00+00:00,101.91999816894531
2026-05-29 18:24:00+00:00,101.7301025390625
2026-05-29 18:25:00+00:00,101.7699966430664
2026-05-29 18:26:00+00:00,101.75
2026-05-29 18:27:00+00:00,101.7311019897461
2026-05-29 18:28:00+00:00,101.7300033569336
2026-05-29 18:29:00+00:00,101.71499633789062
2026-05-29 18:30:00+00:00,101.66000366210938
2026-05-29 18:31:00+00:00,101.7300033569336
2026-05-29 18:33:00+00:00,101.75
2026-05-29 18:38:00+00:00,101.69999694824219
2026-05-29 18:40:00+00:00,101.75
